OrderID,ProductID,Quantity,ListPrice,Discount,Revenue,Category,Price,CustomerID,Region,TotalPurchaseValue
840,106,2,449.99,0.2,719.984,2,449.99,43,TX,6578.9654
841,22,2,269.99,0.1,485.982,1,269.99,111,NY,33969.1316
841,9,1,2999.99,0.2,2399.9919999999997,5,2999.99,111,NY,33969.1316
841,11,1,1680.99,0.2,1344.7920000000001,4,1680.99,111,NY,33969.1316
841,90,2,209.99,0.07,390.5814,1,209.99,111,NY,33969.1316
841,100,1,489.99,0.1,440.99100000000004,1,489.99,111,NY,33969.1316
842,81,2,1099.99,0.07,2045.9814,3,1099.99,761,NY,17945.589099999997
842,42,1,2299.99,0.1,2069.991,6,2299.99,761,NY,17945.589099999997
843,72,1,619.99,0.1,557.991,3,619.99,1207,NY,3185.9454
843,75,2,599.99,0.1,1079.982,3,599.99,1207,NY,3185.9454
843,81,1,1099.99,0.1,989.991,3,1099.99,1207,NY,3185.9454
843,23,2,299.99,0.07,557.9814,1,299.99,1207,NY,3185.9454
844,79,2,402.99,0.07,749.5613999999999,3,402.99,848,NY,9334.509399999999
844,12,1,549.99,0.1,494.99100000000004,3,549.99,848,NY,9334.509399999999
844,83,2,149.99,0.2,239.98400000000004,1,149.99,848,NY,9334.509399999999
844,48,1,1499.99,0.2,1199.992,7,1499.99,848,NY,9334.509399999999
844,63,2,3499.99,0.05,6649.980999999999,4,3499.99,848,NY,9334.509399999999
845,16,2,599.99,0.2,959.984,3,599.99,95,NY,11679.364000000001
845,75,1,599.99,0.2,479.992,3,599.99,95,NY,11679.364000000001
845,26,2,599.99,0.05,1139.981,2,599.99,95,NY,11679.364000000001
845,73,2,749.99,0.2,1199.9840000000002,3,749.99,95,NY,11679.364000000001
845,88,1,189.99,0.05,180.4905,1,189.99,95,NY,11679.364000000001
846,46,2,1409.99,0.05,2678.9809999999998,6,1409.99,1398,NY,17627.926499999998
846,47,1,5299.99,0.07,4928.990699999999,6,5299.99,1398,NY,17627.926499999998
846,71,1,416.99,0.1,375.291,3,416.99,1398,NY,17627.926499999998
846,72,2,619.99,0.05,1177.981,3,619.99,1398,NY,17627.926499999998
846,103,2,551.99,0.07,1026.7014,2,551.99,1398,NY,17627.926499999998
847,61,2,4999.99,0.05,9499.981,5,4999.99,900,CA,16095.5304
848,93,1,209.99,0.07,195.2907,1,209.99,360,TX,4017.4401
848,100,2,489.99,0.2,783.984,1,489.99,360,TX,4017.4401
848,88,2,189.99,0.2,303.98400000000004,1,189.99,360,TX,4017.4401
848,41,2,1469.99,0.07,2734.1814,6,1469.99,360,TX,4017.4401
849,109,1,416.99,0.2,333.59200000000004,2,416.99,900,CA,16095.5304
850,101,2,339.99,0.07,632.3814,1,339.99,281,NY,3442.8135
850,5,2,1320.99,0.07,2457.0414,6,1320.99,281,NY,3442.8135
850,37,1,379.99,0.07,353.3907,6,379.99,281,NY,3442.8135
851,30,1,999.99,0.2,799.9920000000001,6,999.99,1219,NY,13640.983
851,93,1,209.99,0.05,199.4905,1,209.99,1219,NY,13640.983
852,46,2,1409.99,0.07,2622.5814,6,1409.99,1219,NY,13640.983
853,99,1,299.99,0.05,284.9905,1,299.99,667,NY,13107.441
853,58,2,4999.99,0.2,7999.984,7,4999.99,667,NY,13107.441
853,42,2,2299.99,0.2,3679.984,6,2299.99,667,NY,13107.441
853,45,1,869.99,0.2,695.9920000000001,6,869.99,667,NY,13107.441
853,6,1,469.99,0.05,446.4905,6,469.99,667,NY,13107.441
854,87,1,189.99,0.1,170.991,1,189.99,93,NY,170.991
855,18,1,449.0,0.1,404.1,3,449.0,672,NY,4566.257
855,93,2,209.99,0.2,335.98400000000004,1,209.99,672,NY,4566.257
855,89,1,209.99,0.2,167.99200000000002,1,209.99,672,NY,4566.257
856,38,2,549.99,0.05,1044.981,6,549.99,61,TX,12534.0309
857,29,1,999.99,0.2,799.9920000000001,6,999.99,634,NY,10773.339100000001
858,45,2,869.99,0.2,1391.9840000000002,6,869.99,1075,NY,5462.8321
858,5,1,1320.99,0.2,1056.7920000000001,6,1320.99,1075,NY,5462.8321
858,14,1,269.99,0.07,251.0907,3,269.99,1075,NY,5462.8321
858,73,2,749.99,0.07,1394.9814,3,749.99,1075,NY,5462.8321
859,38,2,549.99,0.07,1022.9813999999999,6,549.99,1427,CA,16463.4663
859,13,1,269.99,0.1,242.991,3,269.99,1427,CA,16463.4663
859,14,2,269.99,0.1,485.982,3,269.99,1427,CA,16463.4663
859,71,2,416.99,0.1,750.582,3,416.99,1427,CA,16463.4663
859,36,2,832.99,0.1,1499.382,6,832.99,1427,CA,16463.4663
860,6,1,469.99,0.05,446.4905,6,469.99,1029,TX,22044.098299999998
860,24,2,549.99,0.2,879.984,2,549.99,1029,TX,22044.098299999998
860,25,1,499.99,0.2,399.992,2,499.99,1029,TX,22044.098299999998
860,58,2,4999.99,0.07,9299.981399999999,7,4999.99,1029,TX,22044.098299999998
860,95,2,299.99,0.05,569.981,1,299.99,1029,TX,22044.098299999998
861,14,2,269.99,0.07,502.1814,3,269.99,604,NY,4295.3948
861,62,1,3499.99,0.2,2799.992,4,3499.99,604,NY,4295.3948
862,85,1,329.99,0.05,313.4905,1,329.99,682,NY,13025.468499999999
862,99,1,299.99,0.2,239.99200000000002,1,299.99,682,NY,13025.468499999999
862,49,2,3499.99,0.07,6509.981399999999,7,3499.99,682,NY,13025.468499999999
863,93,2,209.99,0.1,377.982,1,209.99,534,NY,377.982
864,37,1,379.99,0.1,341.99100000000004,6,379.99,1429,CA,5212.8886999999995
864,65,2,346.99,0.05,659.281,3,346.99,1429,CA,5212.8886999999995
864,13,1,269.99,0.2,215.99200000000002,3,269.99,1429,CA,5212.8886999999995
865,109,2,416.99,0.1,750.582,2,416.99,838,NY,20690.354
865,34,1,469.99,0.05,446.4905,6,469.99,838,NY,20690.354
866,88,1,189.99,0.2,151.99200000000002,1,189.99,645,NY,1829.6654999999998
866,67,2,250.99,0.07,466.84139999999996,3,250.99,645,NY,1829.6654999999998
866,80,1,761.99,0.07,708.6506999999999,3,761.99,645,NY,1829.6654999999998
866,13,2,269.99,0.07,502.1814,3,269.99,645,NY,1829.6654999999998
867,101,1,339.99,0.05,322.9905,1,339.99,233,CA,17184.7367
868,46,1,1409.99,0.07,1311.2907,6,1409.99,524,NY,3446.3531000000003
869,7,1,3999.99,0.2,3199.992,6,3999.99,346,NY,24789.8063
869,106,2,449.99,0.05,854.981,2,449.99,346,NY,24789.8063
869,33,1,469.99,0.05,446.4905,6,469.99,346,NY,24789.8063
869,55,2,2699.99,0.05,5129.981,7,2699.99,346,NY,24789.8063
869,65,2,346.99,0.2,555.1840000000001,3,346.99,346,NY,24789.8063
870,63,1,3499.99,0.07,3254.9906999999994,4,3499.99,1070,NY,8964.946199999998
871,106,1,449.99,0.2,359.992,2,449.99,546,NY,7731.3201
871,38,1,549.99,0.1,494.99100000000004,6,549.99,546,NY,7731.3201
871,30,2,999.99,0.2,1599.9840000000002,6,999.99,546,NY,7731.3201
871,107,2,416.99,0.05,792.281,2,416.99,546,NY,7731.3201
872,62,2,3499.99,0.07,6509.981399999999,4,3499.99,1102,TX,10581.413099999998
872,53,1,749.99,0.1,674.991,7,749.99,1102,TX,10581.413099999998
873,32,2,469.99,0.1,845.9820000000001,6,469.99,1097,CA,845.9820000000001
874,56,1,5499.99,0.05,5224.9905,7,5499.99,794,CA,11694.400599999999
874,27,2,999.99,0.05,1899.981,6,999.99,794,CA,11694.400599999999
874,73,1,749.99,0.1,674.991,3,749.99,794,CA,11694.400599999999
874,77,2,799.99,0.07,1487.9814,3,799.99,794,CA,11694.400599999999
875,5,2,1320.99,0.1,2377.782,6,1320.99,249,NY,8169.3386
875,15,2,529.99,0.05,1006.981,3,529.99,249,NY,8169.3386
875,14,1,269.99,0.07,251.0907,3,269.99,249,NY,8169.3386
875,111,1,470.99,0.2,376.79200000000003,2,470.99,249,NY,8169.3386
876,17,2,429.0,0.2,686.4000000000001,3,429.0,47,CA,25376.916299999997
876,66,2,250.99,0.2,401.58400000000006,3,250.99,47,CA,25376.916299999997
876,96,1,349.99,0.07,325.4907,1,349.99,47,CA,25376.916299999997
876,107,2,416.99,0.05,792.281,2,416.99,47,CA,25376.916299999997
877,73,1,749.99,0.07,697.4907,3,749.99,1145,NY,1194.2817
877,103,1,551.99,0.1,496.791,2,551.99,1145,NY,1194.2817
878,103,1,551.99,0.2,441.59200000000004,2,551.99,214,NY,2289.667
878,13,1,269.99,0.1,242.991,3,269.99,214,NY,2289.667
878,6,2,469.99,0.2,751.984,6,469.99,214,NY,2289.667
878,18,2,449.0,0.05,853.0999999999999,3,449.0,214,NY,2289.667
879,100,2,489.99,0.2,783.984,1,489.99,239,CA,3032.7401
879,2,2,749.99,0.07,1394.9814,6,749.99,239,CA,3032.7401
879,83,2,149.99,0.2,239.98400000000004,1,149.99,239,CA,3032.7401
879,82,1,659.99,0.07,613.7907,3,659.99,239,CA,3032.7401
880,28,2,2499.99,0.2,3999.984,6,2499.99,1080,TX,6239.2787
880,95,1,299.99,0.1,269.99100000000004,1,299.99,1080,TX,6239.2787
880,5,1,1320.99,0.07,1228.5207,6,1320.99,1080,TX,6239.2787
880,26,1,599.99,0.1,539.991,2,599.99,1080,TX,6239.2787
880,66,1,250.99,0.2,200.79200000000003,3,250.99,1080,TX,6239.2787
881,98,1,489.99,0.07,455.6907,1,489.99,350,NY,11745.8897
881,50,1,5999.99,0.2,4799.992,7,5999.99,350,NY,11745.8897
881,64,2,489.99,0.05,930.981,3,489.99,350,NY,11745.8897
881,67,1,250.99,0.1,225.89100000000002,3,250.99,350,NY,11745.8897
882,63,2,3499.99,0.07,6509.981399999999,4,3499.99,107,NY,10949.946799999998
882,108,2,449.99,0.2,719.984,2,449.99,107,NY,10949.946799999998
882,57,2,1999.99,0.07,3719.9813999999997,7,1999.99,107,NY,10949.946799999998
883,44,1,539.99,0.05,512.9905,6,539.99,831,NY,9691.9457
883,5,2,1320.99,0.05,2509.881,6,1320.99,831,NY,9691.9457
884,49,2,3499.99,0.05,6649.980999999999,7,3499.99,48,NY,11588.647399999998
884,69,2,416.99,0.07,775.6014,3,416.99,48,NY,11588.647399999998
884,46,2,1409.99,0.2,2255.984,6,1409.99,48,NY,11588.647399999998
884,10,1,1549.0,0.1,1394.1000000000001,4,1549.0,48,NY,11588.647399999998
884,21,2,269.99,0.05,512.981,1,269.99,48,NY,11588.647399999998
885,106,1,449.99,0.07,418.4907,2,449.99,337,NY,5188.4817
885,43,1,5299.99,0.1,4769.991,6,5299.99,337,NY,5188.4817
886,47,1,5299.99,0.05,5034.9905,6,5299.99,1050,NY,20889.5977
886,30,1,999.99,0.05,949.9905,6,999.99,1050,NY,20889.5977
887,50,2,5999.99,0.05,11399.981,7,5999.99,804,NY,11993.972
887,70,1,659.99,0.1,593.991,3,659.99,804,NY,11993.972
888,33,2,469.99,0.1,845.9820000000001,6,469.99,1281,NY,1805.9660000000001
888,26,2,599.99,0.2,959.984,2,599.99,1281,NY,1805.9660000000001
889,12,2,549.99,0.1,989.9820000000001,3,549.99,8,NY,989.9820000000001
890,16,2,599.99,0.1,1079.982,3,599.99,625,NY,3723.8275
890,105,2,533.99,0.1,961.182,2,533.99,625,NY,3723.8275
890,52,1,875.99,0.05,832.1904999999999,7,875.99,625,NY,3723.8275
890,67,1,250.99,0.1,225.89100000000002,3,250.99,625,NY,3723.8275
890,65,2,346.99,0.1,624.582,3,346.99,625,NY,3723.8275
891,107,2,416.99,0.1,750.582,2,416.99,1277,NY,11726.070899999999
891,32,1,469.99,0.05,446.4905,6,469.99,1277,NY,11726.070899999999
891,35,2,832.99,0.1,1499.382,6,832.99,1277,NY,11726.070899999999
891,50,1,5999.99,0.1,5399.991,7,5999.99,1277,NY,11726.070899999999
892,36,1,832.99,0.1,749.691,6,832.99,719,NY,16890.1469
892,9,2,2999.99,0.2,4799.9839999999995,5,2999.99,719,NY,16890.1469
892,50,2,5999.99,0.07,11159.981399999999,7,5999.99,719,NY,16890.1469
892,88,1,189.99,0.05,180.4905,1,189.99,719,NY,16890.1469
893,67,2,250.99,0.05,476.881,3,250.99,303,NY,1285.9717
893,45,1,869.99,0.07,809.0907,6,869.99,303,NY,1285.9717
894,101,2,339.99,0.2,543.984,1,339.99,639,NY,543.984
895,106,1,449.99,0.07,418.4907,2,449.99,56,TX,418.4907
896,91,2,349.99,0.05,664.981,1,349.99,726,NY,8469.473399999999
896,10,1,1549.0,0.05,1471.55,4,1549.0,726,NY,8469.473399999999
897,105,1,533.99,0.05,507.2905,2,533.99,526,TX,19814.5664
897,96,1,349.99,0.05,332.4905,1,349.99,526,TX,19814.5664
898,45,2,869.99,0.2,1391.9840000000002,6,869.99,474,NY,6427.7415
898,16,1,599.99,0.07,557.9907,3,599.99,474,NY,6427.7415
898,57,2,1999.99,0.2,3199.9840000000004,7,1999.99,474,NY,6427.7415
898,69,2,416.99,0.07,775.6014,3,416.99,474,NY,6427.7415
899,59,2,2599.99,0.1,4679.982,7,2599.99,28,NY,10549.9378
899,17,1,429.0,0.1,386.1,3,429.0,28,NY,10549.9378
899,6,1,469.99,0.2,375.992,6,469.99,28,NY,10549.9378
900,26,2,599.99,0.05,1139.981,2,599.99,78,CA,16506.4081
900,108,1,449.99,0.07,418.4907,2,449.99,78,CA,16506.4081
900,89,1,209.99,0.2,167.99200000000002,1,209.99,78,CA,16506.4081
900,61,2,4999.99,0.05,9499.981,5,4999.99,78,CA,16506.4081
900,28,2,2499.99,0.07,4649.9814,6,2499.99,78,CA,16506.4081
901,50,1,5999.99,0.2,4799.992,7,5999.99,1240,CA,9728.9827
901,43,1,5299.99,0.07,4928.990699999999,6,5299.99,1240,CA,9728.9827
902,38,2,549.99,0.07,1022.9813999999999,6,549.99,1410,NY,10901.1111
902,92,1,209.99,0.07,195.2907,1,209.99,1410,NY,10901.1111
902,12,1,549.99,0.2,439.992,3,549.99,1410,NY,10901.1111
902,76,2,299.99,0.05,569.981,3,299.99,1410,NY,10901.1111
903,31,2,1632.99,0.07,3037.3614,6,1632.99,365,NY,7145.314399999999
903,48,2,1499.99,0.05,2849.9809999999998,7,1499.99,365,NY,7145.314399999999
904,36,2,832.99,0.1,1499.382,6,832.99,666,NY,27893.374699999997
904,51,2,6499.99,0.07,12089.981399999999,7,6499.99,666,NY,27893.374699999997
904,92,2,209.99,0.2,335.98400000000004,1,209.99,666,NY,27893.374699999997
904,13,1,269.99,0.2,215.99200000000002,3,269.99,666,NY,27893.374699999997
905,67,1,250.99,0.1,225.89100000000002,3,250.99,526,TX,19814.5664
905,62,2,3499.99,0.05,6649.980999999999,4,3499.99,526,TX,19814.5664
905,42,2,2299.99,0.2,3679.984,6,2299.99,526,TX,19814.5664
905,20,1,599.99,0.2,479.992,3,599.99,526,TX,19814.5664
906,23,2,299.99,0.2,479.98400000000004,1,299.99,699,NY,16383.8074
906,28,2,2499.99,0.07,4649.9814,6,2499.99,699,NY,16383.8074
906,46,1,1409.99,0.05,1339.4904999999999,6,1409.99,699,NY,16383.8074
906,102,2,489.99,0.1,881.9820000000001,2,489.99,699,NY,16383.8074
906,22,2,269.99,0.2,431.98400000000004,1,269.99,699,NY,16383.8074
907,84,2,109.99,0.07,204.58139999999997,1,109.99,1336,NY,3265.5318
907,65,1,346.99,0.07,322.7007,3,346.99,1336,NY,3265.5318
908,41,1,1469.99,0.2,1175.992,6,1469.99,883,TX,25158.844399999998
908,94,1,249.99,0.1,224.991,1,249.99,883,TX,25158.844399999998
908,102,2,489.99,0.1,881.9820000000001,2,489.99,883,TX,25158.844399999998
909,5,1,1320.99,0.2,1056.7920000000001,6,1320.99,1031,NY,1056.7920000000001
910,23,1,299.99,0.1,269.99100000000004,1,299.99,1027,NY,269.99100000000004
911,66,2,250.99,0.05,476.881,3,250.99,919,CA,8469.7804
911,106,1,449.99,0.05,427.4905,2,449.99,919,CA,8469.7804
911,91,2,349.99,0.05,664.981,1,349.99,919,CA,8469.7804
911,49,1,3499.99,0.2,2799.992,7,3499.99,919,CA,8469.7804
912,22,2,269.99,0.2,431.98400000000004,1,269.99,750,NY,7281.6225
912,71,2,416.99,0.05,792.281,3,416.99,750,NY,7281.6225
912,101,1,339.99,0.05,322.9905,1,339.99,750,NY,7281.6225
912,2,2,749.99,0.2,1199.9840000000002,6,749.99,750,NY,7281.6225
913,90,2,209.99,0.1,377.982,1,209.99,363,NY,6667.918000000001
913,24,2,549.99,0.05,1044.981,2,549.99,363,NY,6667.918000000001
914,38,1,549.99,0.07,511.49069999999995,6,549.99,1298,NY,11117.466
914,20,2,599.99,0.2,959.984,3,599.99,1298,NY,11117.466
914,106,1,449.99,0.05,427.4905,2,449.99,1298,NY,11117.466
914,46,1,1409.99,0.1,1268.991,6,1409.99,1298,NY,11117.466
915,64,1,489.99,0.05,465.4905,3,489.99,806,NY,15043.981099999999
915,48,1,1499.99,0.07,1394.9906999999998,7,1499.99,806,NY,15043.981099999999
915,42,1,2299.99,0.2,1839.992,6,2299.99,806,NY,15043.981099999999
915,2,1,749.99,0.07,697.4907,6,749.99,806,NY,15043.981099999999
916,92,1,209.99,0.2,167.99200000000002,1,209.99,739,NY,6469.9951
917,41,1,1469.99,0.07,1367.0907,6,1469.99,1039,NY,6731.7128999999995
918,91,1,349.99,0.2,279.992,1,349.99,1216,CA,12277.2015
918,31,1,1632.99,0.1,1469.691,6,1632.99,1216,CA,12277.2015
918,4,2,2899.99,0.07,5393.9814,6,2899.99,1216,CA,12277.2015
919,7,1,3999.99,0.07,3719.9906999999994,6,3999.99,485,NY,4462.472199999999
919,44,1,539.99,0.1,485.99100000000004,6,539.99,485,NY,4462.472199999999
920,76,1,299.99,0.05,284.9905,3,299.99,28,NY,10549.9378
920,39,2,1499.99,0.07,2789.9813999999997,6,1499.99,28,NY,10549.9378
920,78,1,647.99,0.05,615.5905,3,647.99,28,NY,10549.9378
920,80,2,761.99,0.07,1417.3013999999998,3,761.99,28,NY,10549.9378
921,77,1,799.99,0.2,639.9920000000001,3,799.99,714,NY,18908.196
921,75,2,599.99,0.07,1115.9814,3,599.99,714,NY,18908.196
921,48,1,1499.99,0.1,1349.991,7,1499.99,714,NY,18908.196
922,68,1,449.99,0.2,359.992,3,449.99,1063,TX,27272.7628
922,73,1,749.99,0.2,599.9920000000001,3,749.99,1063,TX,27272.7628
922,86,1,149.99,0.1,134.991,1,149.99,1063,TX,27272.7628
923,74,2,439.99,0.05,835.981,3,439.99,1297,NY,10803.910399999999
923,6,1,469.99,0.1,422.99100000000004,6,469.99,1297,NY,10803.910399999999
924,97,2,349.99,0.2,559.984,1,349.99,1255,NY,9622.2525
924,36,1,832.99,0.2,666.392,6,832.99,1255,NY,9622.2525
925,97,1,349.99,0.07,325.4907,1,349.99,86,NY,5925.474700000001
925,62,2,3499.99,0.2,5599.984,4,3499.99,86,NY,5925.474700000001
926,37,2,379.99,0.2,607.984,6,379.99,126,NY,12915.9467
927,74,2,439.99,0.1,791.9820000000001,3,439.99,812,NY,12980.938699999999
927,16,2,599.99,0.2,959.984,3,599.99,812,NY,12980.938699999999
927,50,1,5999.99,0.1,5399.991,7,5999.99,812,NY,12980.938699999999
927,3,1,999.99,0.1,899.991,6,999.99,812,NY,12980.938699999999
927,43,1,5299.99,0.07,4928.990699999999,6,5299.99,812,NY,12980.938699999999
928,71,2,416.99,0.05,792.281,3,416.99,537,NY,14859.817899999998
928,83,1,149.99,0.2,119.99200000000002,1,149.99,537,NY,14859.817899999998
929,82,1,659.99,0.2,527.9920000000001,3,659.99,145,NY,10055.4715
929,63,2,3499.99,0.1,6299.982,4,3499.99,145,NY,10055.4715
929,24,1,549.99,0.05,522.4905,2,549.99,145,NY,10055.4715
930,56,2,5499.99,0.07,10229.981399999999,7,5499.99,1236,NY,24607.0261
930,82,1,659.99,0.07,613.7907,3,659.99,1236,NY,24607.0261
930,60,1,1559.99,0.1,1403.991,5,1559.99,1236,NY,24607.0261
930,65,2,346.99,0.05,659.281,3,346.99,1236,NY,24607.0261
930,51,2,6499.99,0.1,11699.982,7,6499.99,1236,NY,24607.0261
931,49,2,3499.99,0.07,6509.981399999999,7,3499.99,25,NY,12429.739099999999
931,76,1,299.99,0.2,239.99200000000002,3,299.99,25,NY,12429.739099999999
932,74,1,439.99,0.05,417.9905,3,439.99,1418,CA,5336.3565
933,77,1,799.99,0.07,743.9907,3,799.99,67,CA,2099.9637000000002
933,21,1,269.99,0.2,215.99200000000002,1,269.99,67,CA,2099.9637000000002
933,75,2,599.99,0.05,1139.981,3,599.99,67,CA,2099.9637000000002
934,35,2,832.99,0.05,1582.681,6,832.99,233,CA,17184.7367
934,48,1,1499.99,0.05,1424.9904999999999,7,1499.99,233,CA,17184.7367
934,18,1,449.0,0.1,404.1,3,449.0,233,CA,17184.7367
934,61,1,4999.99,0.07,4649.990699999999,5,4999.99,233,CA,17184.7367
934,56,2,5499.99,0.2,8799.984,7,5499.99,233,CA,17184.7367
935,65,2,346.99,0.2,555.1840000000001,3,346.99,109,CA,5501.6908
935,76,2,299.99,0.07,557.9814,3,299.99,109,CA,5501.6908
935,6,1,469.99,0.07,437.09069999999997,6,469.99,109,CA,5501.6908
935,38,1,549.99,0.07,511.49069999999995,6,549.99,109,CA,5501.6908
936,70,1,659.99,0.1,593.991,3,659.99,1170,NY,9893.2282
936,44,1,539.99,0.07,502.1907,6,539.99,1170,NY,9893.2282
937,108,2,449.99,0.1,809.9820000000001,2,449.99,111,NY,33969.1316
937,51,2,6499.99,0.07,12089.981399999999,7,6499.99,111,NY,33969.1316
937,58,2,4999.99,0.07,9299.981399999999,7,4999.99,111,NY,33969.1316
937,28,2,2499.99,0.07,4649.9814,6,2499.99,111,NY,33969.1316
937,66,1,250.99,0.2,200.79200000000003,3,250.99,111,NY,33969.1316
938,4,1,2899.99,0.05,2754.9905,6,2899.99,228,NY,6986.7153
938,13,1,269.99,0.05,256.4905,3,269.99,228,NY,6986.7153
939,5,1,1320.99,0.1,1188.891,6,1320.99,111,NY,33969.1316
939,107,2,416.99,0.2,667.1840000000001,2,416.99,111,NY,33969.1316
940,75,2,599.99,0.2,959.984,3,599.99,34,NY,13242.982500000002
941,25,1,499.99,0.1,449.99100000000004,2,499.99,623,NY,12171.5624
941,102,2,489.99,0.05,930.981,2,489.99,623,NY,12171.5624
941,11,2,1680.99,0.07,3126.6414,4,1680.99,623,NY,12171.5624
942,98,2,489.99,0.05,930.981,1,489.99,1393,NY,28161.3956
942,110,2,470.99,0.1,847.782,2,470.99,1393,NY,28161.3956
942,35,2,832.99,0.07,1549.3614,6,832.99,1393,NY,28161.3956
942,103,1,551.99,0.05,524.3905,2,551.99,1393,NY,28161.3956
942,100,1,489.99,0.05,465.4905,1,489.99,1393,NY,28161.3956
943,25,1,499.99,0.2,399.992,2,499.99,748,NY,26146.9425
943,82,1,659.99,0.2,527.9920000000001,3,659.99,748,NY,26146.9425
944,29,2,999.99,0.07,1859.9814,6,999.99,595,NY,5299.5328
944,16,2,599.99,0.1,1079.982,3,599.99,595,NY,5299.5328
944,70,2,659.99,0.2,1055.9840000000002,3,659.99,595,NY,5299.5328
944,85,2,329.99,0.2,527.984,1,329.99,595,NY,5299.5328
944,69,2,416.99,0.07,775.6014,3,416.99,595,NY,5299.5328
945,105,1,533.99,0.05,507.2905,2,533.99,425,NY,14172.218499999999
945,94,2,249.99,0.2,399.98400000000004,1,249.99,425,NY,14172.218499999999
945,34,2,469.99,0.05,892.981,6,469.99,425,NY,14172.218499999999
945,44,2,539.99,0.1,971.9820000000001,6,539.99,425,NY,14172.218499999999
945,50,2,5999.99,0.05,11399.981,7,5999.99,425,NY,14172.218499999999
946,7,1,3999.99,0.1,3599.991,6,3999.99,613,NY,23056.493599999998
946,85,2,329.99,0.2,527.984,1,329.99,613,NY,23056.493599999998
946,62,1,3499.99,0.05,3324.9904999999994,4,3499.99,613,NY,23056.493599999998
946,22,2,269.99,0.2,431.98400000000004,1,269.99,613,NY,23056.493599999998
946,56,2,5499.99,0.07,10229.981399999999,7,5499.99,613,NY,23056.493599999998
947,32,1,469.99,0.05,446.4905,6,469.99,692,NY,5226.6626
947,42,2,2299.99,0.07,4277.9814,6,2299.99,692,NY,5226.6626
947,44,1,539.99,0.07,502.1907,6,539.99,692,NY,5226.6626
948,23,2,299.99,0.2,479.98400000000004,1,299.99,1306,NY,4745.082
948,20,2,599.99,0.1,1079.982,3,599.99,1306,NY,4745.082
948,101,1,339.99,0.2,271.992,1,339.99,1306,NY,4745.082
948,92,2,209.99,0.2,335.98400000000004,1,209.99,1306,NY,4745.082
948,72,2,619.99,0.2,991.984,3,619.99,1306,NY,4745.082
949,9,2,2999.99,0.1,5399.982,5,2999.99,1344,NY,12849.931
949,55,2,2699.99,0.05,5129.981,7,2699.99,1344,NY,12849.931
950,56,1,5499.99,0.05,5224.9905,7,5499.99,315,NY,5224.9905
951,59,1,2599.99,0.1,2339.991,7,2599.99,877,NY,23250.8685
951,43,2,5299.99,0.1,9539.982,6,5299.99,877,NY,23250.8685
951,62,2,3499.99,0.2,5599.984,4,3499.99,877,NY,23250.8685
952,20,2,599.99,0.07,1115.9814,3,599.99,1401,NY,4892.4354
952,57,1,1999.99,0.05,1899.9904999999999,7,1999.99,1401,NY,4892.4354
953,23,2,299.99,0.07,557.9814,1,299.99,1313,CA,6573.6926
954,4,2,2899.99,0.1,5219.982,6,2899.99,662,NY,5727.2725
955,43,1,5299.99,0.1,4769.991,6,5299.99,277,NY,13755.4474
955,31,2,1632.99,0.07,3037.3614,6,1632.99,277,NY,13755.4474
955,96,1,349.99,0.05,332.4905,1,349.99,277,NY,13755.4474
955,63,1,3499.99,0.2,2799.992,4,3499.99,277,NY,13755.4474
955,88,1,189.99,0.05,180.4905,1,189.99,277,NY,13755.4474
956,76,2,299.99,0.1,539.9820000000001,3,299.99,624,NY,6773.9464
956,23,1,299.99,0.2,239.99200000000002,1,299.99,624,NY,6773.9464
956,73,2,749.99,0.1,1349.982,3,749.99,624,NY,6773.9464
956,13,2,269.99,0.2,431.98400000000004,3,269.99,624,NY,6773.9464
956,79,2,402.99,0.1,725.3820000000001,3,402.99,624,NY,6773.9464
957,108,2,449.99,0.05,854.981,2,449.99,516,NY,4206.9716
957,14,2,269.99,0.07,502.1814,3,269.99,516,NY,4206.9716
957,70,2,659.99,0.05,1253.981,3,659.99,516,NY,4206.9716
957,66,1,250.99,0.07,233.42069999999998,3,250.99,516,NY,4206.9716
957,111,1,470.99,0.05,447.4405,2,470.99,516,NY,4206.9716
958,51,1,6499.99,0.1,5849.991,7,6499.99,1374,CA,11011.1374
958,76,1,299.99,0.2,239.99200000000002,3,299.99,1374,CA,11011.1374
959,15,1,529.99,0.2,423.992,3,529.99,843,NY,2701.1742
959,72,1,619.99,0.1,557.991,3,619.99,843,NY,2701.1742
959,41,1,1469.99,0.05,1396.4904999999999,6,1469.99,843,NY,2701.1742
959,65,1,346.99,0.07,322.7007,3,346.99,843,NY,2701.1742
960,73,2,749.99,0.05,1424.981,3,749.99,350,NY,11745.8897
960,52,1,875.99,0.1,788.3910000000001,7,875.99,350,NY,11745.8897
960,48,2,1499.99,0.05,2849.9809999999998,7,1499.99,350,NY,11745.8897
960,83,2,149.99,0.1,269.982,1,149.99,350,NY,11745.8897
961,105,1,533.99,0.1,480.591,2,533.99,823,NY,28573.8954
961,47,2,5299.99,0.2,8479.984,6,5299.99,823,NY,28573.8954
961,65,2,346.99,0.07,645.4014,3,346.99,823,NY,28573.8954
962,65,2,346.99,0.07,645.4014,3,346.99,1161,NY,11396.8755
962,64,2,489.99,0.07,911.3814,3,489.99,1161,NY,11396.8755
963,4,1,2899.99,0.07,2696.9907,6,2899.99,759,CA,35543.7789
